Date,AAPL,XOM,GOOG,WMT,MSFT,GE,IBM,CVX,BRK-B,T,PG,JNJ,PFE,WFC,KO,JPM,ORCL,MRK,VZ,AMZN,INTC,PEP,ABT,QCOM,CSCO,BAC,SLB,C,CMCSA,DIS,MCD,HD,UTX,OXY,COP,UPS,MO,AMGN,AXP,USB
2012-04-04,624.31,84.98,635.15,60.26,31.21,19.74,206.05,105.6,81.05,31.57,67.26,65.39,22.39,33.88,35.48,44.41,29.16,38.9,38.39,193.99,27.93,66.34,28.39,67.39,20.36,9.2,68.69,34.98,28.64,42.93,97.48,49.85,81.92,94.42,54.24,79.86,29.18,67.85,57.37,31.31
2012-04-05,633.68,84.82,632.32,60.67,31.52,19.49,205.47,104.75,80.91,30.94,67.31,65.34,22.34,33.73,35.49,44.34,29.56,38.88,37.66,194.39,28.07,66.15,28.32,67.19,20.22,9.23,68.42,34.73,28.87,43.08,98.62,50.62,81.6,93.29,53.66,80.18,29.42,68.02,58.1,31.35
2012-04-09,636.23,83.88,630.84,60.13,31.1,19.2,204.94,103.49,79.76,30.64,66.81,64.92,22.05,33.42,35.2,43.89,29.01,38.73,37.46,191.87,27.76,65.35,28.17,66.5,19.96,8.93,67.59,33.92,28.65,42.11,98.88,50.58,80.23,91.38,53.44,79.19,29.23,67.02,57.16,31.01
2012-04-10,628.44,82.17,626.86,59.93,30.47,18.74,202.33,101.45,78.7,30.13,66.35,64.2,21.99,32.92,34.79,42.96,28.35,38.45,36.8,186.98,27.45,64.85,27.78,66.22,19.55,8.54,67.26,32.81,27.98,40.99,97.67,49.36,78.48,89.61,52.47,78.33,29.03,66.19,56.18,30.34
2012-04-11,626.2,82.7,635.96,59.8,30.35,19.01,202.58,100.95,79.05,30.45,66.44,64.13,21.95,33.62,34.84,44.01,28.14,38.48,37.38,187.97,27.85,65.15,27.8,66.22,20.02,8.86,68.12,33.54,28.3,41.37,98.56,49.75,79.63,88.81,52.37,78.79,29.28,66.73,56.95,30.87
2012-04-12,622.77,83.6,651.01,60.14,30.98,19.3,205.32,102.59,80.06,30.84,66.09,64.15,21.92,34.02,34.88,44.84,28.7,38.27,37.55,190.69,28.48,65.38,27.83,68.33,20.06,9.17,70.34,34.57,28.99,42.15,97.64,50.63,81.17,91.12,53.07,79.42,29.37,66.92,58.04,31.34
2012-04-13,605.23,82.95,624.6,59.77,30.81,18.88,202.8,100.78,78.82,30.54,65.81,63.54,21.85,32.84,34.75,43.21,28.5,37.78,37.26,188.46,28.09,65.06,27.76,66.67,19.85,8.68,68.38,33.36,28.81,41.85,96.97,50.96,79.8,88.57,52.43,79.56,29.54,65.59,57.28,30.9
2012-04-16,580.13,84.01,606.07,60.58,31.08,18.9,202.72,101.51,79.67,30.61,66.78,63.98,21.98,33.15,34.99,43.33,28.64,37.95,37.43,185.5,28.41,65.99,27.89,66.25,19.73,8.79,67.44,33.95,29.08,41.66,96.58,51.69,79.88,87.26,52.57,79.56,29.43,66.26,57.83,31.16
2012-04-17,609.7,85.45,609.57,61.87,31.44,19.34,207.45,103.62,80.76,30.89,67.02,64.22,22.31,33.68,35.72,43.9,29.28,38.51,37.74,188.39,28.47,66.4,28.16,67.23,20.08,8.92,69.35,35.02,29.39,42.68,97.11,52.03,81.24,88.73,52.88,80.3,29.65,67.35,58.18,31.55
2012-04-18,608.34,85.75,607.45,62.06,31.14,19.1,200.13,103.39,79.74,30.75,66.75,63.26,22.45,33.57,35.83,43.29,29.13,38.4,37.66,191.07,27.95,66.21,28.17,66.99,20.06,8.92,69.93,35.02,29.16,42.49,97.34,51.81,81.2,87.97,52.19,80.49,29.7,67.15,58.04,31.3
2012-04-19,587.44,85.28,599.3,61.75,31.01,19.14,199.51,102.51,79.28,30.74,66.57,63.03,22.34,33.12,35.66,43.22,29.01,38.36,38.15,191.1,27.69,66.15,27.73,62.56,19.91,8.77,69.8,34.79,28.79,42.08,95.28,51.56,80.4,88.22,51.9,79.86,29.81,67.13,57.57,31.22
2012-04-20,572.98,85.3,596.06,62.45,32.42,19.36,199.6,102.52,78.9,30.86,67.51,63.71,22.56,33,35.81,42.72,28.88,38.73,38.73,189.98,27.6,66.63,27.9,62.25,19.91,8.36,71.7,33.84,28.76,42.35,95.94,51.46,81,88.61,51.89,80.27,29.91,68.47,57.45,31.29
2012-04-23,571.7,85.69,597.6,59.54,32.12,19.07,198.62,102.44,78.8,30.61,66.65,63.37,22.38,32.69,35.59,42.85,28.48,38.27,38.57,188.24,27.45,66.18,27.9,61.56,19.68,8.18,71.19,33.2,28.36,42.01,95.19,51.1,79.75,87.92,51.5,79.03,29.79,68.29,57.32,31.21
2012-04-24,560.28,86.31,601.27,57.77,31.92,19.54,200,103.03,79.79,31.72,67,63.77,22.63,33.07,35.8,43.28,28.69,38.27,39.5,190.33,27.31,66.51,28.3,61.86,19.42,8.21,72.71,33.37,28.67,42.18,94.59,51.23,79.85,88.22,51.18,79.46,29.74,68.63,57.63,31.62
2012-04-25,610,86.85,609.72,57.36,32.2,19.45,203.57,103.85,79.94,31.74,66.89,64.43,22.88,33.35,36.19,43.16,28.87,38.43,39.48,194.42,27.86,66.67,28.7,63.26,19.49,8.26,74.46,33.63,28.96,42.7,95.22,51.91,79.81,90.11,50.57,79.65,29.73,70.19,58.91,31.68
2012-04-26,607.7,86.07,615.47,58.95,32.11,19.62,205.58,106.22,80.4,32.44,66.87,64.75,23.06,33.84,36.57,43.8,29.02,38.47,40.14,195.99,28.22,66.37,28.82,63.91,19.6,8.27,74.25,33.83,29.53,43.36,95.83,51.87,81.25,91.9,51.4,78.25,29.95,70.79,59.59,32.1
2012-04-27,603,86.08,614.98,59.03,31.98,19.78,206.81,106.2,80.56,32.67,64.44,64.84,23.08,33.77,37.02,43.34,29.24,38.46,40.23,226.85,28.38,66.1,28.88,64.18,19.98,8.25,73.95,33.45,29.57,43.35,97.38,51.95,82,91.74,51.25,78.44,30.14,71.64,60.17,32.43
2012-04-30,583.98,86.34,604.85,58.91,32.02,19.58,207.08,106.56,80.45,32.91,63.64,65.1,22.9,33.42,36.87,42.98,29.4,39.24,40.38,231.9,28.4,66,28.92,63.83,20.16,8.11,74.14,32.99,29.64,43.11,97.45,51.79,81.64,91.22,51,78.14,30.21,71.11,60.21,32.17
2012-05-01,582.13,87.04,604.43,59.07,32.01,19.8,208,108.27,81.46,33.06,63.57,65.22,22.78,34.09,37.16,43.79,29.57,39.37,40.56,230.04,28.95,66.49,28.99,63.64,19.98,8.31,75.13,33.55,29.89,43.79,97.2,52.32,81.43,92.89,52.78,78.47,30.41,70.69,60.97,32.29
2012-05-02,585.98,86.2,607.26,59.01,31.8,19.77,208.06,107.03,81.13,33.04,63.98,65.33,22.66,33.57,37.27,43.2,29.71,39.29,40.6,230.25,29.18,66.83,29.19,64.24,19.84,8.16,74.17,32.65,29.71,43.54,97.51,52.71,81.55,92.38,50.99,78.42,30.36,71.17,61.05,32.04
2012-05-03,581.82,85.65,611.02,58.99,31.76,19.61,207.24,105.99,81.26,33.11,64.51,65.34,22.6,33.39,37.41,43.01,29.38,39.17,40.64,229.45,28.56,66.91,29.38,63.55,19.72,8,72.61,32.44,29.65,43.81,97.04,52.47,80.91,89.82,50.68,78.07,30.53,70.91,60.86,31.94
2012-05-04,565.25,84.57,596.97,58.7,30.98,19.34,204.99,103.72,80.94,32.86,64.28,64.74,22.38,33.03,37.19,41.75,28.41,38.84,40.26,223.99,27.9,65.9,29.08,61.91,19.12,7.74,69.96,31.56,28.76,42.93,95.87,51.96,79.48,87.88,49.66,77.73,30.42,69.77,60.1,31.67
2012-05-07,569.48,84.48,607.55,59.19,30.65,19.32,203.75,103.31,82.47,33,64.25,64.8,22.45,33.5,37.33,41.78,27.92,38.54,40.53,225.16,27.76,66.62,29.13,61.92,19.08,7.96,70.6,31.63,28.94,43.82,95.51,51.39,78.91,87.7,49.83,77.8,30.2,69.61,60.1,31.84
2012-05-08,568.18,84.02,612.79,59.05,30.5,19.25,201.48,102.84,82.22,33.04,64.16,64.98,22.42,33.15,37.26,41.38,27.93,38.63,40.55,223.9,27.37,66.52,29.17,62.67,18.71,7.79,70.39,31.28,28.71,44.3,93.55,50.62,78.82,86.93,50.73,77.66,30.26,70.7,59.89,31.57
2012-05-09,569.18,83.31,609.15,59.03,30.76,18.91,201.23,101.78,81.43,32.81,63.67,64.28,22.45,32.63,37.09,40.64,27.78,38.09,40.25,222.98,27.19,65.94,28.53,62.01,18.78,7.73,69.64,30.41,28.49,45.02,91.93,50.11,77.01,84.28,49.94,77.15,29.78,69.62,59.46,31.47
2012-05-10,570.52,82.84,613.66,59.19,30.74,19.09,200.6,103.36,81.78,33.13,64.14,64.57,22.83,33.19,37.39,40.74,27.02,38.39,40.55,226.69,27.24,66.79,28.99,62.48,16.81,7.7,69.44,30.61,28.94,45.28,91.87,50.62,77.29,85.02,50.65,76.61,29.76,70.09,59.42,31.91
2012-05-11,566.71,83.1,605.23,59.42,31.16,19.01,201.17,102.69,81.6,33.59,63.68,64.34,22.65,33.31,37.42,36.96,27,38.03,41.16,227.68,27.63,66.8,28.91,61.86,16.51,7.55,68.8,29.31,28.7,45.56,91.9,50.34,77.18,83.76,49.97,76.43,29.82,70.78,59.64,32.21
2012-05-14,558.22,82.12,604,59.07,30.68,18.6,199.44,101.94,80.53,33.53,63.58,63.93,22.59,32.41,37.13,35.79,26.96,38.22,40.89,222.93,27.02,67.15,28.74,61.46,16.71,7.35,67.25,28.1,28.22,45.17,90.88,49.88,75.95,81.66,49.44,76.21,29.73,70.2,58.42,31.56
2012-05-15,553.17,81.79,611.11,59.35,30.21,18.4,199.04,100.9,80.21,33.35,63.72,63.61,22.3,32.24,36.99,36.24,27.06,37.74,41.05,224.39,26.88,67.85,28.84,61.44,16.54,7.3,65.52,27.75,28.18,45.01,91.01,48.67,76.17,79.9,49.07,76.08,29.78,70.68,57.94,31.3
2012-05-16,546.08,82.17,628.93,59.19,29.9,19,199.73,100.1,80.59,33.19,64.29,63.71,22.64,31.97,36.87,35.46,26.72,38.23,40.88,224.06,26.5,68.75,29.14,59.11,16.69,7.11,64.81,26.89,28.18,45.08,91.43,48.77,74.7,79.23,48.87,75.92,29.89,70.98,57.39,31.06
2012-05-17,530.12,81.91,623.05,61.68,29.72,18.88,197.89,100.14,79.87,33.29,63.96,63.55,22.56,31.44,36.29,33.93,26.25,38.03,41.37,218.36,26.19,68.77,28.99,57.16,16.55,6.98,64.75,26.38,27.69,44.33,89.62,47.02,73.33,78.67,48.43,74.81,29.68,70.54,55.65,30.65
2012-05-18,530.38,81.47,600.4,62.43,29.27,18.95,195.88,98.46,78.91,33.66,63.52,63.35,22.57,30.94,35.77,33.49,25.61,37.82,41.53,213.85,26.07,68.12,28.69,55.98,16.47,7.02,64.06,25.98,27.62,43.81,89.85,47.05,72.38,79.65,48.08,74.03,29.72,69.15,55.4,30.27
2012-05-21,561.28,82.04,614.11,63.04,29.75,19.12,197.76,99.69,79.8,33.63,63.39,63.47,22.54,31.4,35.99,32.51,26.26,37.6,41.34,218.11,26.15,67.98,28.8,57.22,16.67,6.83,66.76,26.22,28.04,44.39,91.27,47.61,73.7,80.87,48.97,74.64,29.88,69.32,56.33,30.72
2012-05-22,556.97,81.95,600.8,63.73,29.76,19.18,196.82,99.32,79.65,33.54,63.15,63.52,22.37,31.67,35.84,34.01,26.36,37.46,41.39,215.33,26.03,68.08,28.88,57.93,16.73,6.98,66.4,26.89,28.27,44.39,91.34,48.26,73.94,80.84,48.88,74.76,29.79,68.91,56.35,31
2012-05-23,570.56,82.04,609.46,64.58,29.11,19.18,196.12,99,79.75,33.36,62.39,63.27,22.09,31.74,36.01,34.26,26.68,37.34,41.28,217.28,25.44,68,28.59,58.14,16.69,7.17,67.18,27.12,28.12,44.21,91.48,48.74,74.06,81.11,49.28,75,29.75,68.38,55.97,31.09
2012-05-24,565.32,82.61,603.66,65.07,29.07,19.25,196.09,100.06,79.8,33.64,62.57,63.1,22.14,31.81,36.5,33.97,26.12,37.6,41.39,215.24,25.65,68.81,29.08,57.15,16.39,7.14,65.85,26.63,28.26,44.44,91.53,49.71,73.5,81.38,49.32,75.18,30.26,69.1,56.34,31.13
2012-05-25,562.29,82.08,591.53,65.31,29.06,19.2,194.3,98.86,79.25,33.69,62.49,62.51,22.13,31.86,36.34,33.5,26.14,37.55,41.45,212.89,25.74,68.64,29,57.32,16.33,7.15,65.41,26.44,28.18,44.5,91.05,49.44,73.02,81.02,49.3,74.94,30.12,69.05,55.81,30.93
2012-05-29,572.27,81.93,594.34,65.68,29.56,19.35,196.46,100.24,79.82,33.94,62.95,62.59,22.18,32.25,36.45,33.63,26.46,37.59,41.75,214.75,26.09,69.33,28.95,58.39,16.59,7.44,67.24,26.99,28.54,45.48,90.9,49.78,75.09,82.89,50.39,75.51,30.14,69.28,56.56,31.21
2012-05-30,579.17,79.79,588.23,65.44,29.34,19.04,194.53,97.63,78.83,33.84,62.32,62.21,22.04,31.7,36.26,32.96,26.17,37.4,41.42,209.23,26.13,68.22,28.79,57.45,16.39,7.2,64.18,25.97,28.28,45.2,90.11,49.71,73.74,80.29,49.23,74.61,30.04,69.59,55.46,30.75
2012-05-31,577.73,78.63,580.86,65.82,29.19,19.09,192.9,98.31,79.36,34.17,62.29,62.43,21.87,32.05,36.1,33.15,26.47,37.58,41.64,212.91,25.84,67.85,28.79,57.31,16.33,7.35,63.25,26.48,28.24,45.71,89.34,49.34,74.11,79.27,49.34,74.94,30.19,69.52,55.83,31.11
2012-06-01,560.99,77.92,570.98,65.55,28.45,18.54,189.08,96.41,79.02,33.9,61.55,61.78,21.64,30.16,35.31,31.93,26,37.18,41.03,208.22,25.14,67.51,28.2,55.12,15.96,7.02,62.07,25.36,27.96,44.4,86.71,47.96,72.02,78.57,48.43,73.25,29.73,67.75,53.43,29.6
2012-06-04,564.29,77.83,578.59,65.99,28.55,18.15,188.54,96.58,79.04,34.15,61.4,62.34,21.61,30.05,35.57,31,26.2,37.46,41.34,214.57,25.04,67.48,28.06,55.85,16.11,6.9,62.21,24.79,28.28,44.41,86.32,48.76,71.45,80.16,48.53,72.99,29.95,68.7,53.51,28.79
2012-06-05,562.83,77.6,570.41,65.5,28.51,18.24,189.2,96.49,79.12,34.06,61.17,62.21,21.6,30.52,35.38,31.99,26.71,37.5,41.2,213.21,25.43,67,28.1,57.18,16.12,7.1,62.24,25.72,28.35,44.84,87.08,48.92,70.88,81.18,49.07,72.8,29.83,68.45,53.98,29.22
2012-06-06,571.46,80.18,580.57,65.93,29.35,18.88,193.99,99.8,80.68,34.56,61.8,62.8,21.91,30.97,36.04,33.07,27.53,37.9,41.77,217.64,26.07,67.49,28.44,58.4,16.69,7.64,64.59,27.11,29.07,45.53,88.66,50.6,73.64,84.57,50.69,74.98,30.56,69.98,55.38,29.7
2012-06-07,571.72,80.69,578.23,65.87,29.23,19,194.44,100.39,80.66,34.16,62.76,62.8,21.94,31.18,35.88,32.81,27.18,38.33,41.64,218.8,25.94,67.68,28.51,58,16.58,7.42,64.43,26.88,29.31,45.63,88.38,51.24,75.4,84.94,50.9,75.47,30.72,69.1,55.24,29.58
2012-06-08,580.32,80.84,580.45,68.22,29.65,19.2,195.14,100.84,81.36,34.55,62.75,62.98,22.14,31.43,36.34,33.68,27.16,38.46,42.44,218.48,26.41,68.31,28.83,58.76,16.73,7.56,64.54,27.73,29.56,46.24,87.75,52.35,75.5,85.05,51.06,76.63,30.87,68.87,55.86,30.1
2012-06-11,571.17,80.27,568.5,67.53,28.9,19.11,192.51,99.91,80.28,34.59,62.54,62.12,22.1,30.99,36.06,32.82,26.81,38.47,42.56,216.5,25.99,68.05,28.66,57.79,16.48,7.28,64.07,26.45,29.24,45.8,86.59,51.35,74.62,83.16,50.97,75.83,30.92,67.79,55.1,29.87
2012-06-12,576.16,81.26,565.1,67.72,29.29,19.48,194.55,100.74,81.26,34.98,62.76,63.08,22.19,31.3,36.32,33.77,27.03,38.85,42.94,216.42,26.52,68.4,28.87,59.4,16.79,7.49,64.93,27.58,29.74,46.38,87.51,52.24,74.35,83.58,51.76,76.19,31.36,68.62,56.48,30.63
2012-06-13,572.16,80.63,561.09,67.07,29.13,19.37,193.1,100.13,80.59,34.98,62.57,64.45,22.19,31.58,36.32,34.3,27.02,38.4,42.99,214.73,26.54,68.55,28.66,58.94,16.66,7.5,63.95,27.63,29.28,46.23,87.97,50.97,73.54,83.27,51.18,76.27,31.6,68.82,55.1,30.56
2012-06-14,571.53,82.13,559.05,67.63,29.34,19.72,195.1,101.92,81.72,35.69,63.18,65.45,22.56,32.03,36.83,34.65,26.91,38.79,43.75,214.45,26.98,69.27,28.95,56.79,16.92,7.66,65.38,27.87,29.99,47.18,89.72,52.16,74.14,83.48,51.73,77.37,31.98,70.42,55.05,31.01
2012-06-15,574.13,83.22,564.51,67.75,30.02,20,199.1,104.33,82.57,35.71,62.88,66.01,22.61,32.45,37.01,35.03,27.7,38.94,43.55,218.35,27.34,69.48,29.12,56.5,17.1,7.9,66.46,28.27,30.37,47.09,90.5,51.87,74.49,85.24,52.47,77.53,32.07,71.29,56.28,31.58
2012-06-18,585.78,83.11,570.85,68.12,29.84,19.75,198.29,103.46,82.15,35.63,62.29,66.3,22.62,32.46,36.95,34.62,27.12,38.85,43.82,222.66,27.42,69.6,29.21,56.77,17.14,7.76,66.54,27.51,30.43,47.1,90.24,52.32,75,83.81,52.1,77.79,32.15,72.02,55.85,31.52
2012-06-19,587.41,84.48,581.53,67.81,30.7,20,198.93,104.06,82.98,35.47,62.21,66.72,22.71,32.96,36.83,35.38,27.96,39.23,43.73,224.03,27.51,69.31,29.29,57.02,17.18,8.11,67.15,28.46,30.58,47.51,89.6,52.97,76.4,84.01,52.64,78.16,32.21,73.02,56.94,31.76
2012-06-20,585.74,84.97,577.51,68.52,30.93,20.1,198.78,103.63,82.46,35.41,60.39,67,22.67,32.81,36.75,36.45,28.49,39.21,43.3,223.02,27.64,68.91,29.27,57,17.51,8.14,65.54,28.82,30.46,47.73,88.65,52.83,75.91,84.41,51.5,78.17,32.2,72.79,57.44,31.72
2012-06-21,577.67,82.11,565.21,67.7,30.14,19.53,193.39,100.02,81.19,35.03,59.75,66.39,22.6,32.34,36.31,35.51,27.81,39.45,43.33,220.57,26.71,68.5,29,55.13,16.93,7.82,62.56,27.79,29.96,47.4,87.64,51.26,74.82,79.27,49.91,77.1,32.18,71.65,56.32,31.23
2012-06-22,582.1,82.11,571.48,67.3,30.7,19.81,193.7,100.44,81.87,35.17,59.83,66.63,22.73,32.81,36.45,35.99,28,40.18,43.95,222.16,26.94,68.7,29.04,55.64,17.13,7.94,61.56,27.95,30.11,47.47,88.35,52.02,75.2,79.49,50.53,77.71,32.17,72.46,56.79,31.72
2012-06-25,570.77,81.24,560.7,68.18,29.87,19.52,192.86,99.08,80.47,34.95,59.31,66.5,22.47,32.22,36.36,35.32,27.62,39.79,43.65,220.07,26.05,68.61,28.94,53.56,16.94,7.6,60.06,26.72,29.62,46.7,88.12,51.52,73.75,77.33,50.1,76.44,32.02,71.39,56.05,31.16
2012-06-26,572.03,82.4,564.68,68.58,30.02,19.8,191.95,100.95,81.33,34.98,59.27,66.42,22.44,32.33,36.51,35.71,27.83,40.06,43.84,225.61,26.01,68.94,29.05,53.92,16.82,7.62,59.67,26.7,29.87,47.3,89.1,51.88,73.63,79.03,50.74,76.36,31.98,71.46,56.11,31.31
2012-06-27,574.5,83.2,569.3,68.59,30.17,20.13,193,102.57,81.98,35.19,59.98,66.84,22.61,32.73,37.13,36.78,28.17,40.53,43.78,225.62,26.22,69.75,29.29,54.91,16.73,7.77,61.47,27.07,30.32,47.87,88.33,51.55,74.16,80.29,51.51,76.79,32.29,72.37,56.88,31.43
2012-06-28,569.05,83.1,564.31,68.3,29.91,20.2,191.4,103.46,82.34,35.39,60.29,66.94,22.53,32.48,37.24,35.88,28.17,40.68,43.97,221.31,25.83,69.6,29.31,54.3,16.48,7.74,62.72,26.36,30.32,47.82,88.18,51.69,72.6,80.94,51.59,77.11,32.32,71.42,56.69,31.44
2012-06-29,584,85.57,580.07,69.72,30.59,20.84,195.58,105.5,83.33,35.66,61.25,67.56,23,33.44,38.03,35.73,29.7,41.75,44.44,228.35,26.65,70.66,30.04,55.68,17.17,8.18,64.91,27.37,31.39,48.5,88.53,52.99,75.53,85.77,52.86,78.76,32.81,72.91,58.21,32.16
2012-07-02,592.52,85.34,580.47,69.35,30.56,20.49,195.83,105.86,83.65,36.2,61.19,68,23,33.55,38.38,36.28,29.8,41.85,44.93,229.32,26.67,70.76,30.11,55.67,17.08,8.05,64.94,27.42,31.67,48.72,88.08,53.01,75.04,85.94,52.72,78.69,33.2,74.36,59.05,32.44
2012-07-03,599.41,86.28,587.83,70.75,30.76,20.43,195.93,107.37,83.78,36,61.36,68.04,22.87,33.48,38.5,35.88,29.97,41.81,44.95,229.53,26.86,70.76,30.21,56.26,17.15,8.06,67.34,27.61,31.45,48.59,88.58,51.65,75.75,88.04,53.36,79.47,33.23,75.16,59.41,32.58
2012-07-05,609.94,85.57,595.92,71.08,30.7,20.33,195.29,106.03,83.22,35.77,61.35,67.78,22.67,33.13,38.15,34.38,29.72,41.63,44.89,227.06,26.55,70.17,30.17,56.25,16.94,7.82,66.1,26.81,30.88,48.11,89.3,52.11,75.39,86.47,52.29,79.91,33.13,74.33,59.25,32.29
2012-07-06,605.88,84.8,585.98,71.36,30.19,20,191.41,105.07,82.54,35.44,61.28,67.64,22.54,33.05,38.01,33.9,29.18,41.51,44.42,225.05,26.16,70.22,30.17,55.31,16.77,7.66,65.17,26.33,30.79,48.04,89.66,52.15,74.09,85.25,51.79,79.37,33.21,73.85,58.63,32.01
2012-07-09,613.89,83.65,586.01,71.76,30,20.04,189.67,104.46,83.39,35.54,61.55,67.78,22.65,33.26,37.92,33.96,29.1,42.13,44.74,225.05,26.17,69.99,30.57,55.32,16.65,7.56,65.82,26.08,30.7,48,89.8,52.12,74.33,85.19,51.4,79.2,33.39,74.8,58.41,32.03
2012-07-10,608.21,83.11,581.7,72.11,29.74,19.62,186.26,103.88,83.05,35.44,61.73,67.88,22.44,32.97,37.92,34.25,29.05,41.37,44.7,219.5,25.56,69.87,30.6,55.17,16.41,7.48,64.97,25.85,30.78,47.36,90.25,52.22,74.15,83.24,50.59,78.58,33.65,74.93,58.39,31.9
2012-07-11,604.43,84.38,571.19,72.26,29.3,19.68,185.25,104.85,84.09,35.26,61.4,67.9,22.34,33.27,37.67,34.59,29.23,41.21,44.9,218.37,25.39,70.13,30.61,54.37,16.38,7.63,65.66,25.84,31.15,47.27,89.53,51.67,72.51,84.57,51.42,78.88,33.54,76.09,58.08,32.28
2012-07-12,598.9,84.12,570.48,72.31,28.63,19.44,183.09,105.03,83.54,34.87,63.7,67.71,22.67,32.85,37.27,34.04,28.82,42.91,44.67,215.36,24.74,69.85,30.58,53.73,15.98,7.48,65.39,25.25,30.54,47.41,91.93,51.55,71.84,83.94,51.07,78.59,33.35,75.81,56.93,32.01
2012-07-13,604.97,85.47,576.52,73.18,29.39,19.77,186.01,106.01,84.48,35.35,65.09,68.61,22.81,33.91,37.58,36.07,29.58,43.47,45.21,218.39,25.25,70.41,30.73,54.98,16.31,7.82,66.72,26.62,31.29,48.19,92.29,52.09,73.59,85.33,52.01,79.44,33.83,76.96,57.93,32.7
2012-07-16,606.91,85.05,574.92,72.98,29.44,19.59,184.79,106.78,83.98,35.42,64.81,68.45,23.13,34.02,37.19,35.09,29.52,43.35,45.27,216.01,25.13,70.35,30.75,54.36,16.19,7.81,66.3,26.78,31.25,47.86,91.65,51.45,73.21,85.48,52.47,79.17,33.8,77.27,58.64,32.78
2012-07-17,606.94,85.73,576.73,73.1,29.66,19.72,183.65,107.43,85.19,35.82,65.35,69,23.62,34.12,37.78,34.99,29.92,44.19,45.66,216.93,25.38,70.33,31.21,54.46,16.23,7.92,67.79,27.34,31.74,49.35,91.89,50.72,73.6,86.55,53.24,79.33,34.01,78.76,58.68,32.95
2012-07-18,606.26,86.21,580.76,72.85,30.45,19.84,188.25,107.88,84.98,36.19,64.82,69.37,23.67,33.96,37.66,34.96,30.5,43.94,45.89,217.47,26.21,70.38,30.96,56.05,16.7,7.53,68.76,27.07,31.8,49.35,92.22,50.91,74.85,86.94,53.7,80.21,34.11,79.62,58.29,33.48
2012-07-19,614.32,86.21,593.06,71.53,30.67,19.8,195.34,108.84,84.63,35.48,64.92,69.53,23.8,34.15,37.72,34.46,30.87,43.94,44.54,226.17,26.06,70.42,30.9,58.44,16.68,7.26,68.64,26.56,31.79,48.99,92.76,50.96,75.82,87.17,53.95,79.97,34.13,79.64,56.23,33.8
2012-07-20,604.3,85.95,610.82,72.25,30.12,19.87,192.45,109.19,83.83,35.29,64.73,68.63,23.7,33.81,37.46,33.9,30.12,43.41,44.49,228.29,25.52,69.96,30.55,57.68,16.36,7.07,69.33,25.84,31.6,48.59,91.58,50.7,74.23,87.2,53.59,78.45,34.1,77.77,55.81,33.6
2012-07-23,603.83,85.21,615.51,71.85,29.28,20.09,190.83,107.95,83.59,35.38,64.39,68.11,23.6,33.44,37.39,34.44,29.65,43.27,44.35,226.01,25.26,69.34,30.35,57.32,16.07,7.09,69.55,25.31,30.8,47.98,88.94,50.96,73.28,84.96,52.69,77.95,33.7,77.53,55.73,33.42
2012-07-24,600.92,84.58,607.57,72.14,29.15,19.97,190.34,106.3,83.7,34.63,64.02,67.35,23.38,33.23,37.28,34.73,29.32,42.69,43.77,223.04,25.01,68.79,30.02,56.79,15.12,7.04,67.94,25.21,30.83,48.16,88.06,51.17,71.94,83.74,52.3,74.34,33.78,76.38,55.63,33.47
2012-07-25,574.97,85.24,607.99,72.08,28.83,20,191.08,106.06,84.04,35.33,64.02,67.53,23.33,33.16,37.46,35.17,29.26,42.62,43.72,217.05,25.13,70.3,30.11,57.28,15.42,7.07,68.25,25.76,30.79,48.3,88.04,51.07,72.61,83.52,50.96,74.27,33.62,77.96,56.05,33.29
2012-07-26,574.88,86.52,613.36,73.67,29.16,20.56,193.95,108.27,84.67,36.3,64.56,68.74,23.49,33.78,38.35,35.81,30,43.33,44.46,220.01,25.5,71.22,30.36,58.21,15.38,7.17,71.31,26.25,31.04,49.71,89,52.91,72.93,87.32,52.07,74.87,33.84,79.29,57.76,33.59
2012-07-27,585.16,87.45,634.96,74.52,29.76,20.92,196.39,109.26,85.2,37.14,65.09,69.52,23.83,34.15,38.91,36.89,30.77,45.1,44.9,237.32,26.02,72.26,31.18,59.34,15.69,7.31,72.96,27.26,31.7,49.94,89.19,53.71,74.28,88.62,52.61,76,34.09,83.92,58.53,33.92
2012-07-30,595.03,87.56,632.3,74.98,29.64,20.8,196.68,109.82,85.23,37.43,65.1,69.45,23.71,33.96,39.45,36.14,30.58,44.48,44.95,236.09,25.76,72.75,31.27,59.15,15.87,7.28,72.54,27.11,31.63,49.8,89.33,53.25,74.97,89.23,52.51,76.23,34.34,83.46,58.29,33.75
2012-07-31,610.76,86.85,632.97,74.43,29.47,20.75,195.98,109.58,84.84,37.92,64.54,69.22,24.04,33.81,39.3,36,30.2,44.17,45.14,233.3,25.7,72.73,31.14,59.68,15.95,7.34,71.26,27.1,31.96,49.14,89.36,52.18,74.44,87.03,52.11,75.61,34.16,82.6,57.71,33.5
2012-08-01,606.81,86.91,632.68,73.62,29.41,20.73,195.18,110.5,84.62,37.64,64.01,69.38,23.94,33.9,39.4,36,30.32,44.28,45.21,232.09,25.93,72.4,31.04,59.52,15.98,7.22,71.68,26.75,32.94,48.82,89.43,51.68,74.79,87.82,52.85,75.15,34.22,81.82,56.8,33.32
